state_code,labels,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,funding_velocity,funding_per_round,milestone_rate,regulatory_risk_flag,churn_risk_flag
FL,0,0.4192,0.4192,0.0,0.0,5,3,5900000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,59000000.0,1966666.6666666667,0.0,0,0
MA,1,3.4301,4.2548,6.0055,6.4219,13,2,28000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.0,1,30280090.84027251,14000000.0,3.8729666924864423,0,0
NH,0,0.0,4.3945,3.1534,4.3945,5,7,24300000,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2.0,1,5406608.076537992,3471428.5714285714,1.491313101185594,0,0
CA,1,0.4137,5.337,5.5205,7.189,21,4,32006000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1.6667,1,6371508.769135828,8001500.0,1.6963528413910094,0,0
CA,1,3.0877,3.0877,1.0,1.0,4,1,13400000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,134000000.0,13400000.0,10.0,0,0
CA,1,3.8493,4.8329,4.9644,7.2575,18,3,9400000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,8674787.744555183,3133333.3333333335,1.2536041118214867,0,0
CO,1,1.0849,7.937,3.0,7.4301,10,6,15324624,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2.5,1,2204315.81824197,2554104.0,0.6622370367100064,0,0
WA,1,1.3342,1.3342,2.3726,4.1562,3,1,2000000,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,20000000.0,2000000.0,1.061796559779146,0,1
CA,1,0.4192,3.674,0.8932,5.2767,24,3,16000000,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5.6667,1,4769285.799451532,5333333.333333333,0.8921601427456229,0,1
MN,0,3.9205,6.7342,0.0,0.0,3,3,44000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1,15101074.235508114,14666666.666666666,0.0,0,0
PA,0,1.811,2.4548,0.7479,0.7479,2,2,1175000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1579725.7327238503,587500.0,10.0,0,0
CA,1,6.8329,10.2712,13.011,13.011,22,2,9000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1,2543594.381482633,4500000.0,10.0,0,0
CA,1,0.3288,5.3726,9.0055,9.0055,9,3,35150000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,6833469.419495315,11716666.666666666,10.0,0,1
MA,1,1.3288,5.6712,2.4959,5.6712,4,3,12000000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.6667,1,2701242.5715829288,4000000.0,0.6106310872286508,0,0
CA,1,5.663,5.663,5.0027,5.0027,4,1,30000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.0,1,300000000.0,30000000.0,10.0,1,0
CA,1,6.1342,6.1342,7.1726,7.1726,5,1,8000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,80000000.0,8000000.0,10.0,0,0
CA,1,2.0959,2.0959,2.2822,3.1699,6,1,4100000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,41000000.0,4100000.0,3.0373595221221015,0,0
IL,0,1.9562,3.5123,3.4986,3.4986,1,2,2408500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,1454320.3912807195,1204250.0,10.0,0,0
CA,0,2.1644,5.8493,6.0027,6.0027,3,4,72000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,19022959.65547306,18000000.0,10.0,0,0
MN,0,1.0,2.0,3.2493,3.2493,2,2,18400000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,16727272.727272727,9200000.0,10.0,0,0
NC,0,8.0219,14.9726,4.0027,4.0027,4,7,162264126,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,6.75,1,23013903.016721748,23180589.42857143,10.0,1,0
MA,1,7.4575,7.4575,5.5863,5.5863,7,1,29000000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0,1,290000000.0,29000000.0,10.0,1,0
WA,0,5.4247,5.4247,0.0,0.0,0,1,8700000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,87000000.0,8700000.0,0.0,0,0
MA,1,4.6877,4.6877,4.1644,9.274,12,1,10000000,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,1,100000000.0,10000000.0,0.383906633906634,0,0
MA,1,0.9178,2.6329,2.9534,3.9699,5,2,15000000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,8264007.492700127,7500000.0,1.791312136139722,0,0
CA,0,0.6685,0.6685,0.0,0.0,2,1,2600000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,26000000.0,2600000.0,10.0,0,0
CA,1,1.3151,1.3151,6.4658,8.8411,30,1,15000000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,150000000.0,15000000.0,1.2119743061447092,0,1
NY,1,0.0822,1.8164,1.0849,2.3014,7,3,4000000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,2180787.264202377,1333333.3333333333,1.5191796429927837,0,1
CA,1,0.9151,5.5452,5.0027,5.0027,9,2,73000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0,1,15433077.52478806,36500000.0,10.0,1,0
NY,1,0.3233,1.0986,0.8411,2.0411,5,4,12123837,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.6667,1,13851064.77779047,3030959.25,2.307692307692307,0,0
WA,1,0.9178,2.4877,2.5808,5.3808,18,3,22400000,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3.3333,1,13413976.884843403,7466666.666666667,1.0344827586206897,0,0
CA,1,1.2849,2.0082,2.1616,3.4438,12,2,5700000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0,1,6923357.220940119,2850000.0,2.1704529011720446,0,0
CA,0,4.5452,7.8603,0.0,0.0,2,2,28500000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.5,1,8345290.035430882,14250000.0,0.0,1,0
MA,1,0.9151,2.0712,2.0027,2.0027,9,2,21000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,16718414.13900167,10500000.0,10.0,0,0
NC,0,21.8959,21.8959,24.6849,24.6849,1,1,8000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,80000000.0,8000000.0,10.0,0,0
CA,0,0.2055,0.2055,0.1644,0.1644,1,1,1500000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1,15000000.0,1500000.0,10.0,0,0
MA,1,0.5808,2.4603,2.5014,5.0932,17,3,28300000,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1.6667,1,14296539.530184388,9433333.333333334,1.4859945018203429,0,0
CA,1,2.1452,4.9726,2.3671,2.7123,4,5,7939553,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1,2712151.738744278,1587910.6,4.4923629829290235,0,1
CA,0,0.8329,0.8329,0.0,0.0,3,1,545000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1,5450000.0,545000.0,0.0,0,0
MA,1,4.7452,8.9562,5.0027,5.0027,10,3,15247925,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.5,1,3536980.978891208,5082641.666666667,10.0,0,0
NY,1,0.2466,2.5589,2.0027,4.7781,11,3,12800000,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1.5,1,5306139.369066865,4266666.666666667,0.6955554009876885,0,0
IL,0,1.063,2.4822,0.0,1.3068,1,2,950000,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,1,625329.120589784,475000.0,1.4216661927779357,0,0
MA,1,2.9178,4.9205,2.0027,12.5096,6,2,16000000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,7609264.27926,8000000.0,0.4713912641770922,0,1
CA,1,6.0055,6.0055,6.0055,6.0055,2,1,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1,100000000.0,10000000.0,10.0,0,0
NY,1,0.7781,0.7781,0.3397,2.4877,5,1,1500000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,15000000.0,1500000.0,1.3345195729537367,0,0
CA,0,5.8438,6.9452,5.9205,6.3808,6,2,13000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,1,10820709.172631929,6500000.0,3.5695163305372115,0,0
NY,1,2.6411,2.6411,4.0959,4.926,6,1,10000000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,1,100000000.0,10000000.0,2.1503064186646603,0,0
NY,1,2.0521,2.9973,2.0027,3.8137,9,2,3915000,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.0,1,3745694.6039035576,1957500.0,1.0465724751439036,0,0
NY,1,0.0,1.5041,1.5808,3.1726,7,2,1400000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6.0,1,872763.5434199863,700000.0,1.1821728336682822,0,0
IL,0,0.0,0.6904,0.0,0.6904,6,2,650000,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.0,1,822368.4210526316,325000.0,2.5303643724696356,0,1
TX,0,0.4137,3.2438,0.4137,6.8,5,3,9700000,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.0,1,3310467.219548821,3233333.3333333335,0.6166843963430616,0,0
CA,1,3.1644,3.1644,2.0027,2.0027,6,1,15000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,150000000.0,15000000.0,10.0,0,0
CA,1,3.7753,10.2548,10.0301,11.0329,18,4,38764000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,5891633.102819364,9691000.0,2.7203482045701834,0,0
CA,0,0.3288,6.4192,1.1671,4.989,6,8,211403000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.7143,1,34150135.69397777,26425375.0,0.5099569086412198,0,0
CA,1,2.4767,2.6438,3.4164,5.2,8,2,20750000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,77686259.82777986,10375000.0,1.592694839668719,0,0
CA,1,1.2493,1.8849,2.2521,3.2219,4,2,1020000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.5,1,1386623.1647634585,510000.0,1.8695083193120203,0,0
TX,0,0.4301,0.4301,2.0027,2.0027,6,1,13000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,130000000.0,13000000.0,10.0,0,0
NY,1,0.1671,3.9178,0.0,2.9178,8,2,14700000,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,3817487.7295037266,7350000.0,0.6627344423089667,0,0
CA,1,1.1616,4.1644,3.0,8.9205,19,4,33000000,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333,1,10635554.982596366,8250000.0,0.6643966447969437,0,0
CA,1,5.4767,5.4767,0.0,0.0,5,1,30000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.0,1,300000000.0,30000000.0,0.0,0,0
TX,0,0.2384,3.7644,2.4192,3.8795,10,4,33000000,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0,1,9100937.672366243,8250000.0,1.9227071716977502,0,0
DC,0,-0.5014,-0.5014,0.0,0.0,1,1,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,1500000.0,150000.0,0.0,0,0
MA,0,0.1671,0.1671,0.5863,0.5863,3,1,20000,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,200000.0,20000.0,10.0,0,0
CA,0,3.7589,5.0685,0.0,0.0,2,3,30926154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,21939666.57207718,10308718.0,0.0,0,0
CA,0,0.8164,0.8164,0.0,0.0,0,1,2000000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,20000000.0,2000000.0,0.0,0,0
MA,0,4.5397,9.337,2.0027,2.0027,2,2,19000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.5,1,3879688.8081187597,9500000.0,10.0,0,0
CA,0,3.0356,6.7534,4.0027,4.0027,2,3,33000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4.0,1,8643721.515008643,11000000.0,10.0,0,0
GA,1,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3333,1,7601146.243139541,5216666.666666667,10.0,0,0
CA,1,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.3333,1,13384615.384615382,5800000.0,0.7774236181295188,0,1
CA,0,0.8329,0.8329,-0.1671,1.189,5,1,154000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,1540000.0,154000.0,1.3735320376347777,0,0
CA,0,4.8082,4.8082,6.6027,6.7233,4,1,35000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,350000000.0,35000000.0,9.066183136899346,0,1
VA,0,0.5836,4.4301,1.2521,2.1452,5,4,7516703,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,1904650.449765615,1879175.75,3.0208438223743834,0,0
TX,0,2.6247,2.6247,2.874,4.3014,1,1,48000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,480000000.0,48000000.0,1.96412203744926,0,0
CA,1,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.6667,1,22084242.322537344,21933333.333333332,10.0,0,0
NJ,0,0.6767,0.789,0.0,0.0,2,2,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,588789.4488930757,62500.0,10.0,0,0
VA,1,0.5808,0.5808,-0.5041,3.8301,5,1,750000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1,7500000.0,750000.0,0.6765594695773759,0,0
GA,1,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,170000000.0,17000000.0,9.541984732824432,0,0
CA,0,10.4247,13.0877,8.9808,12.7233,4,3,4087500,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,1479370.2497285558,1362500.0,0.7807417046193884,0,0
CA,0,10.8795,10.8795,15.4986,15.4986,3,1,1000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,10000000.0,1000000.0,10.0,0,0
TX,1,-0.1041,6.3644,5.4822,6.7699,13,5,23500000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,3577681.3579964987,4700000.0,2.16185054406572,0,0
CA,0,0.0,0.0,0.0,0.0,2,1,990000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,9900000.0,990000.0,0.0,0,1
AZ,1,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,10000000.0,1000000.0,1.2863390789812197,0,0
MA,1,0.6658,5.1315,2.7479,6.0027,15,4,41000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,8980003.06634251,10250000.0,0.5961607249314416,0,0
OR,0,0.3699,0.3699,0.0,0.0,3,1,7000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,70000000.0,7000000.0,0.0,0,0
MA,1,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0,1,40843606.119114794,27500000.0,10.0,1,0
CA,1,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1,52197594.37173764,34500000.0,7.806401249024197,0,0
CA,1,1.3288,7.0795,4.874,7.0055,25,8,129677153,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3.0,1,22164382.552515086,16209644.125,1.3443871835088506,0,0
CA,1,2.5041,7.2521,0.0,0.0,4,6,232000100,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.6667,1,47854806.105610564,38666683.333333336,0.0,1,0
CA,1,0.0849,1.5863,2.1151,4.0,5,2,5700000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,3559385.537654552,2850000.0,1.511411154214318,0,0
MA,1,5.6384,5.6384,4.2493,4.2493,3,1,10500000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,105000000.0,10500000.0,10.0,0,0
NY,0,1.9699,3.9205,0.0,0.0,2,2,23000000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,1,11216229.39627426,11500000.0,0.0,0,1
WA,1,5.4329,9.4959,0.0,0.0,13,3,14000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,3362959.4042757624,4666666.666666667,0.0,0,0
CA,1,1.6466,1.6466,0.0,0.0,4,2,7500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,75000000.0,3750000.0,0.0,0,0
NY,1,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.0,1,14200000.0,1420000.0,2.274105518496058,0,0
WA,0,0.1589,2.4274,-0.1699,2.2137,1,2,9000000,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.0,1,3799873.3375554145,4500000.0,0.8052826542116283,0,1
PA,0,0.7644,0.7644,0.0,0.0,3,1,500000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1,5000000.0,500000.0,0.0,0,0
CA,1,0.0356,0.726,0.474,0.9205,4,2,70000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,88562.75303643725,35000.0,3.6596523330283626,0,0
CA,0,0.5808,1.6548,0.0,0.0,3,2,850000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0,1,724020.4429301532,425000.0,0.0,0,1
CA,1,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,150000000.0,15000000.0,0.682547266398198,0,0
CA,1,0.5205,1.0959,0.2521,2.0575,12,2,3150000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.5,1,4663902.872371927,1575000.0,1.049648367796788,0,1
CA,0,1.2164,1.2164,1.4164,2.6822,6,1,5500000,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0,1,55000000.0,5500000.0,1.464343242055938,0,1
CA,1,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,105711820.0,10571182.0,10.0,0,0
CA,0,0.5808,0.5808,0.0,0.0,13,1,500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,5000000.0,500000.0,0.0,0,0
CA,1,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3.0,1,6353337.415799144,3557142.8571428573,0.4169040703734071,0,0
CA,0,1.7616,2.326,0.8767,3.0274,12,2,3529175,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,5311822.69717038,1764587.5,1.3329186475318788,0,1
NY,1,0.0,4.6164,3.2904,5.2685,15,4,23400000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,4961411.245865491,5850000.0,1.4436263894903996,0,0
CA,1,7.4027,7.4027,7.4,11.874,15,1,8800000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,1,88000000.0,8800000.0,0.6558810668998688,0,0
NY,0,0.0,0.0,0.3288,0.3288,2,1,1500000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,1,15000000.0,1500000.0,10.0,0,0
CA,0,4.8603,9.4247,0.0,0.0,3,7,74000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2.0,1,15864848.640768375,10571428.57142857,0.0,0,0
OR,1,1.4164,2.0,7.0055,11.4219,3,3,8800000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0,0,12873025.160912817,2933333.3333333335,0.4428305730227614,0,0
CA,1,2.5808,4.6082,0.5808,10.2219,3,2,7100000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,1,3337407.163673968,3550000.0,0.3079734321585858,0,1
MA,1,1.3315,2.9973,2.1616,5.9616,8,3,3500000,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1.6667,1,1982104.4285876087,1166666.6666666667,1.5384615384615385,0,1
CA,1,1.589,1.589,1.1863,2.5452,6,1,3000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,30000000.0,3000000.0,1.3708958804578792,0,0
NY,0,0.1288,0.274,0.3068,0.3068,5,2,11000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,44861.33768352365,5500.0,10.0,0,1
CA,1,6.5452,8.6,5.0027,5.0027,4,3,26200000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,12158901.058102844,8733333.333333334,10.0,0,0
CA,1,1.326,2.7096,4.3699,6.463,6,2,29000000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1,19547047.721757885,14500000.0,1.3679266791299987,0,0
CA,0,4.8438,4.8438,0.0,0.0,2,1,10000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,100000000.0,10000000.0,0.0,0,0
CA,0,0.8521,0.8521,0.0,2.9425,3,1,500000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1,5000000.0,500000.0,0.9860312243221035,0,1
CA,1,0.0849,1.8384,1.4164,2.337,3,3,11500000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,6204478.014567035,3833333.3333333335,2.939447383891828,0,0
TX,1,1.1699,3.8932,2.3014,3.4301,8,5,5350000,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,1894945.6309991851,1070000.0,2.441604948319362,0,0
CA,0,0.6658,3.989,5.0849,7.3699,27,3,11015719,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,3217959.5115681235,3671906.3333333335,1.6771488469601676,0,0
CA,1,0.5288,1.0466,1.2959,3.3781,30,3,9807367,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8.6667,1,15874663.321463259,3269122.3333333335,1.3747594171020072,0,0
CA,1,-0.4959,0.6301,0.589,3.011,8,2,2535000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0,1,2067699.836867863,1267500.0,0.7930214115781126,0,1
TX,1,5.4658,8.9534,8.8384,8.9534,4,3,19000000,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,5.3333,1,5296019.623146392,6333333.333333333,9.302325581395339,0,0
CA,1,0.0,2.7644,1.1616,1.1616,4,3,475000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,0,165828.7948610529,158333.33333333334,10.0,0,0
NY,1,5.7671,7.863,9.2575,9.2575,16,2,36000000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,1,16394189.170727262,18000000.0,10.0,0,0
CA,1,3.1671,3.1671,0.0,0.0,4,1,12000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1,120000000.0,12000000.0,0.0,0,0
CA,1,0.4,3.7589,3.0,3.0,15,4,122000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2.5,1,35271329.035242416,30500000.0,10.0,1,0
NY,1,0.0795,0.0795,0.5014,1.3781,8,1,1750000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,17500000.0,1750000.0,2.0477116821951467,0,0
